ABCG2,ACE,ADRB2,CACNA1S,CFTR,CYP2B6,CYP2C19,CYP2C9,CYP2D6,CYP3A4,CYP3A5,CYP4F2,DPYD,EGFR,G6PD,HLA-A,HLA-B,IFNL3,MT-RNR1,MTHFR,NAT2,NUDT15,RYR1,SLC19A1,SLCO1B1,TPMT,UGT1A1,VKORC1,drug,action,gene,phenotype,CYP2A6,CYP1A2
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,atorvastatin,ADAPTER_DOSE,SLCO1B1,,,
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,oxcarbazepine,EVITER,HLA-B,Stevens-Johnson Syndrome,,
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,allopurinol,EVITER,ABCG2,Gout,,
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,allopurinol,ADAPTER_DOSE,ABCG2,Gout,,
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,citalopram,ADAPTER_DOSE,CYP2C19,"Depressive Disorder,Major Depressive Disorder",,
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,citalopram,EVITER,CYP2C19,Depressive Disorder,,
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,thioguanine,EVITER,TPMT,"Acute lymphoblastic leukemia,Neoplasms,Neutropenia,Pancytopenia,Thrombocytopenia",,
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,thioguanine,ADAPTER_DOSE,TPMT,Acute lymphoblastic leukemia,,
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,carbamazepine,EVITER,HLA-B,"Drug Reaction with Eosinophilia and Systemic Symptoms,Maculopapular Exanthema,Severe Cutaneous Adverse Reactions,Stevens-Johnson Syndrome,Toxic Epidermal Necrolysis",,
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,lamotrigine,EVITER,HLA-B,"Epilepsy,Severe Cutaneous Adverse Reactions,Stevens-Johnson Syndrome,Toxic Epidermal Necrolysis",,
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,vortioxetine,ADAPTER_DOSE,CYP2D6,,,
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,sertraline,ADAPTER_DOSE,CYP2C19,Mental Disorders,,
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,venlafaxine,ADAPTER_DOSE,CYP2D6,"Depressive Disorder,Obsessive-Compulsive Disorder",,
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,venlafaxine,EVITER,CYP2D6,"Agitation,Alcohol-Related Disorders,Cardiotoxicity,Depression,Depressive Disorder,Drug Toxicity,dysphoria,Edema,Major Depressive Disorder,Nausea,Obsessive-Compulsive Disorder,Tachycardia,Vomiting",,
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,tamoxifen,ADAPTER_DOSE,CYP2D6,Breast Neoplasms,,
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,desflurane,EVITER,RYR1,Malignant Hyperthermia,,
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,enflurane,EVITER,RYR1,Malignant Hyperthermia,,
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,halothane,EVITER,RYR1,Malignant Hyperthermia,,
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,isoflurane,EVITER,RYR1,Malignant Hyperthermia,,
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,methoxyflurane,EVITER,RYR1,Malignant Hyperthermia,,
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,sevoflurane,EVITER,RYR1,Malignant Hyperthermia,,
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,succinylcholine,EVITER,RYR1,Malignant Hyperthermia,,
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,tacrolimus,ADAPTER_DOSE,CYP3A5,"Heart transplantation,Hematopoietic stem cell transplantation,Kidney Transplantation,Lung transplantation",,
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,clopidogrel,SURVEILLER,CYP2C19,"Acute coronary syndrome,Cardiovascular Disease,Stroke,Transient Ischemic Attack",,
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,neomycin,EVITER,MT-RNR1,Ototoxicity,,
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,quetiapine,ADAPTER_DOSE,CYP3A4,,,
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,fluvoxamine,ADAPTER_DOSE,CYP2D6,Depressive Disorder,,
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,atomoxetine,EVITER,CYP2D6,Attention Deficit Disorder with Hyperactivity,,
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,mercaptopurine,EVITER,TPMT,,,
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,azathioprine,EVITER,TPMT,"Leukopenia,Myelosuppression",,
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,meloxicam,ADAPTER_DOSE,CYP2C9,,,
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,sacituzumab govitecan,EVITER,UGT1A1,"adverse events,Discontinuation,Neutropenia",,
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,elexacaftor / tezacaftor / ivacaftor,EVITER,CFTR,Cystic Fibrosis,,
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,ivacaftor,EVITER,CFTR,Cystic Fibrosis,,
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,codeine,ADAPTER_DOSE,CYP2D6,,,
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,siponimod,ADAPTER_DOSE,CYP2C9,,,
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,hydralazine,ADAPTER_DOSE,NAT2,,,
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,hydralazine,EVITER,NAT2,Hypertension,,
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,peginterferon alfa-2a,EVITER,IFNL3,"Hepatitis C virus infection,HIV infectious disease",,
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,peginterferon alfa-2b,EVITER,IFNL3,"Hepatitis C virus infection,HIV infectious disease",,
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,ribavirin,EVITER,IFNL3,"Hepatitis C virus infection,HIV infectious disease",,
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,telaprevir,EVITER,IFNL3,Chronic hepatitis C virus infection,,
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,methotrexate,EVITER,SLC19A1,Rheumatoid arthritis,,
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,dapsone,EVITER,HLA-B,"Drug Hypersensitivity,Drug Reaction with Eosinophilia and Systemic Symptoms,Leprosy,Maculopapular Exanthema,Severe Cutaneous Adverse Reactions,Stevens-Johnson Syndrome",,
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,nevirapine,ADAPTER_DOSE,CYP2B6,HIV infectious disease,,
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,methazolamide,EVITER,HLA-B,"Stevens-Johnson Syndrome,Toxic Epidermal Necrolysis",,
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,salmeterol,EVITER,ADRB2,Asthma,,
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,nevirapine,EVITER,CYP2B6,"Stevens-Johnson Syndrome,Toxic Epidermal Necrolysis",,
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,phenprocoumon,EVITER,VKORC1,"Hemorrhage,over-anticoagulation,time above therapeutic range",,
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,hmg-coa reductase inhibitors,EVITER,SLCO1B1,statin-related myopathy,,
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,captopril,EVITER,ACE,"Chronic Obstructive Pulmonary Disease,Diabetes Mellitus, Type 2,Heart Failure",,
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,mirtazapine,ADAPTER_DOSE,CYP2D6,,,
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,rabeprazole,ADAPTER_DOSE,CYP2C19,,,
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,methadone,ADAPTER_DOSE,CYP2B6,"Heroin Dependence,Opioid-Related Disorders",,
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,acenocoumarol,EVITER,CYP2C9,Hemorrhage,,
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,oxycodone,ADAPTER_DOSE,CYP2D6,Pain,,
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,sulfamethoxazole / trimethoprim,EVITER,HLA-B,"Stevens-Johnson Syndrome,Toxic Epidermal Necrolysis",,
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,antiepileptics,EVITER,HLA-B,"Maculopapular Exanthema,Severe Cutaneous Adverse Reactions,Stevens-Johnson Syndrome,Toxic Epidermal Necrolysis",,
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,fentanyl,ADAPTER_DOSE,CYP3A4,"Pain, Postoperative",,
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,isoniazid,ADAPTER_DOSE,NAT2,Tuberculosis,,
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,bupropion,ADAPTER_DOSE,CYP2B6,,,
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,debrisoquine,ADAPTER_DOSE,CYP2D6,,,
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,clobazam,ADAPTER_DOSE,CYP2C19,Epilepsy,,
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,norclobazam,ADAPTER_DOSE,CYP2C19,Epilepsy,,
1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,,1.0,,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,fluorouracil,EVITER,DPYD,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,,1.0,,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,capecitabine,EVITER,DPYD,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,,1.0,,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,fluorouracil,ADAPTER_DOSE,DPYD,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,,1.0,,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,capecitabine,ADAPTER_DOSE,DPYD,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,0.5,warfarin,ADAPTER_DOSE,VKORC1,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,,1.0,,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,tacrolimus,ADAPTER_DOSE,CYP3A5,,1.0,1.0
1.0,,,,,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,warfarin,ADAPTER_DOSE,CYP2C9,,1.0,1.0
1.0,,,,,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,phenytoin,ADAPTER_DOSE,CYP2C9,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,,,1.0,1.0,1.0,,1.0,0.5,1.0,1.0,thiopurine,EVITER,TPMT,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,,,1.0,1.0,0.0,,1.0,1.0,1.0,1.0,anesthesiques,EVITER,RYR1,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,,,1.0,1.0,0.5,,1.0,1.0,1.0,1.0,anesthesiques,EVITER,RYR1,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,,1.0,,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,tramadol,EVITER,CYP2D6,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,,1.0,,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,codeine,EVITER,CYP2D6,,1.0,1.0
1.0,,,,,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,phenytoin,ADAPTER_DOSE,CYP2C19,,1.0,1.0
1.0,,,,,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,clopidogrel,EVITER,CYP2C19,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,warfarin,ADAPTER_DOSE,CYP2A6,,0.5,1.0
1.0,,,,,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,efavirenz,ADAPTER_DOSE,CYP2B6,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,,,1.0,1.0,1.0,,0.5,1.0,1.0,1.0,simvastatin,EVITER,SLCO1B1,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,,,1.0,1.0,1.0,,0.5,1.0,1.0,1.0,atorvastatin,ADAPTER_DOSE,SLCO1B1,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,,,1.0,1.0,1.0,,1.0,0.5,1.0,1.0,azathioprine,EVITER,TPMT,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,,,1.0,0.5,1.0,,1.0,1.0,1.0,1.0,thiopurine,EVITER,NUDT15,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,,,1.0,0.5,1.0,,1.0,1.0,1.0,1.0,azathioprine,EVITER,NUDT15,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,,,1.0,0.5,1.0,,1.0,1.0,1.0,1.0,mercaptopurine,EVITER,NUDT15,,1.0,1.0
1.0,,,,,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,warfarin,ADAPTER_DOSE,CYP2C19,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,,1.0,,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,warfarin,ADAPTER_DOSE,CYP4F2,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,,,1.0,1.0,1.0,,1.0,1.0,0.5,1.0,irinotecan,EVITER,UGT1A1,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,,1.0,,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,tacrolimus,ADAPTER_DOSE,CYP3A4,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,,1.0,,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,fentanyl,ADAPTER_DOSE,CYP3A4,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,quinidine,SURVEILLER,CYP2D6,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,olanzapine,ADAPTER_DOSE,CYP2D6,,1.0,1.0
1.0,,,,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,pantoprazole,ADAPTER_DOSE,CYP2C19,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,capecitabine,EVITER,DPYD,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,fluorouracil,EVITER,DPYD,,1.0,1.0
1.0,,,,,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,flupenthixol,ADAPTER_DOSE,CYP2D6,,1.0,1.0
1.0,,,,,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,esomeprazole,SURVEILLER,CYP2C19,,1.0,1.0
